Date - Time,Lat,Long,Depth,Mag,Location
26 March 2019 - 05:04 AM,10.39,125.15,1,3.5,005 km S 79° W of Hinunangan (Southern Leyte)
26 March 2019 - 04:47 AM,5.81,126.22,92,2.7,068 km S 83° E of Jose Abad Santos (Davao Occidental)
26 March 2019 - 04:37 AM,10.25,125.19,28,2,013 km N 36° E of Liloan (Southern Leyte)
26 March 2019 - 02:56 AM,14.23,123.49,22,2,044 km N 32° W of Garchitorena (Camarines Sur)
26 March 2019 - 02:44 AM,11.05,124.46,5,2.7,008 km S 89° E of Palompon (Leyte)
26 March 2019 - 02:38 AM,18.53,120.95,23,2.6,004 km S 03° W of Santa Praxedes (Cagayan)
26 March 2019 - 02:35 AM,13.14,124.58,22,2.2,043 km N 77° E of Prieto Diaz (Sorsogon)
26 March 2019 - 02:25 AM,18.68,120.78,21,3.5,012 km N 08° W of Pagudpud (Ilocos Norte)
25 March 2019 - 11:08 PM,9.76,124.07,28,2.1,007 km N 27° W of Bilar (Bohol)
25 March 2019 - 10:57 PM,9.12,126.38,22,3.8,020 km N 33° E of Bayabas (Surigao Del Sur)
25 March 2019 - 10:43 PM,9.69,126.2,34,2,011 km S 23° E of General Luna (Surigao Del Norte)
25 March 2019 - 09:32 PM,11.2,125.65,1,2.5,006 km N 13° W of Salcedo (Eastern Samar)
25 March 2019 - 08:09 PM,8.79,122.87,25,2.4,036 km S 31° W of Siaton (Negros Oriental)
25 March 2019 - 07:36 PM,7.42,127.55,33,3.3,107 km S 88° E of Baculin (Davao Oriental)
25 March 2019 - 07:25 PM,17.01,120.07,6,2.3,036 km N 62° W of Luna (La Union)
25 March 2019 - 05:05 PM,10.48,125.22,2,2.4,010 km N 14° E of Hinunangan (Southern Leyte)
25 March 2019 - 04:24 PM,8.67,126.17,15,2.3,020 km S 43° W of Marihatag (Surigao Del Sur)
25 March 2019 - 03:47 PM,9.64,123.96,31,1.4,003 km N 02° E of Alburquerque (Bohol)
25 March 2019 - 12:43 PM,9.64,123.96,31,1.9,003 km N 13° E of Alburquerque (Bohol)
25 March 2019 - 11:53 AM,9.81,124.09,33,2.4,010 km S 60° E of Catigbian (Bohol)
25 March 2019 - 11:50 AM,10.27,125.24,35,1.9,002 km S 87° W of Anahawan (Southern Leyte)
25 March 2019 - 11:03 AM,9.76,123.96,34,2.8,001 km N 77° W of Balilihan (Bohol)
25 March 2019 - 10:53 AM,9.8,123.96,9,4.5,006 km N 75° E of Antequera (Bohol)
25 March 2019 - 10:41 AM,11.54,124.42,11,2.9,003 km S 51° E of Naval (Biliran)
25 March 2019 - 10:33 AM,9.83,123.96,5,3,004 km S 12° E of San Isidro (Bohol)
25 March 2019 - 08:50 AM,10.36,125.1,1,2.9,011 km S 69° W of Hinunangan (Southern Leyte)
25 March 2019 - 08:34 AM,11.33,125.39,26,2.4,019 km S 63° W of Llorente (Eastern Samar)
25 March 2019 - 07:35 AM,9.76,123.97,32,2.8,008 km S 73° E of Antequera (Bohol)
25 March 2019 - 07:22 AM,14.98,121.42,24,1.6,033 km N 41° W of Doña Remedios Trinidad (Bulacan)
25 March 2019 - 05:49 AM,9.81,125.35,27,2.3,019 km S 36° E of Pintuyan (Southern Leyte)
25 March 2019 - 05:22 AM,6.71,124.54,16,2,003 km S 42° E of Esperanza (Sultan Kudarat)
25 March 2019 - 05:19 AM,6.14,126.49,19,3.6,073 km S 39° E of Governor Generoso (Davao Oriental)
25 March 2019 - 04:53 AM,6.06,126.7,1,2.9,095 km S 47° E of Governor Generoso (Davao Oriental)
25 March 2019 - 03:50 AM,18.73,121.28,69,2.5,020 km N 15° E of Sanchez-mira (Cagayan)
25 March 2019 - 02:27 AM,17.77,119.94,18,3.2,049 km N 65° W of Santa Catalina (Ilocos Sur)
24 March 2019 - 11:53 PM,16.34,121.5,29,2.1,018 km S 87° W of Maddela (Quirino)
24 March 2019 - 11:13 PM,7.61,126.66,9,2.6,011 km N 71° E of Baganga (Davao Oriental)
24 March 2019 - 11:02 PM,7.89,126.56,1,2.3,035 km N 01° E of Baganga (Davao Oriental)
24 March 2019 - 08:04 PM,10,125.81,63,2.4,017 km N 61° E of Cagdiano (Dinagat)
24 March 2019 - 07:27 PM,7.27,127.07,11,3.2,060 km N 84° E of Manay (Davao Oriental)
24 March 2019 - 06:15 PM,7.17,127.24,33,2.4,077 km S 76° E of Caraga (Davao Oriental)
24 March 2019 - 05:02 PM,7.72,126.06,21,2.3,006 km N 23° W of Compostela (Compostela Valley)
24 March 2019 - 03:00 PM,11.11,124.67,33,2.1,014 km N 32° E of Ormoc City (Leyte)
24 March 2019 - 02:29 PM,7.33,126.77,12,2.6,022 km S 90° E of Caraga (Davao Oriental)
