Date - Time,Lat,Long,Depth,Mag,Location
27 July 2019 - 10:29 AM,15.87,119.78,34,2,014 km N 72° W of Infanta (Pangasinan)
27 July 2019 - 10:24 AM,20.62,121.99,17,2.3,025 km S 37° E of Itbayat (Batanes)
27 July 2019 - 10:04 AM,20.61,121.9,20,2.1,021 km S 16° E of Itbayat (Batanes)
27 July 2019 - 09:43 AM,20.49,121.95,21,2.7,036 km S 18° E of Itbayat (Batanes)
27 July 2019 - 09:39 AM,20.65,122.03,19,2.4,026 km S 50° E of Itbayat (Batanes)
27 July 2019 - 09:27 AM,20.77,121.95,19,2.9,012 km S 73° E of Itbayat (Batanes)
27 July 2019 - 09:24 AM,20.89,121.84,13,5.8,011 km N 02° W of Itbayat (Batanes)
27 July 2019 - 09:14 AM,20.8,121.59,3,2.2,029 km N 90° W of Itbayat (Batanes)
27 July 2019 - 09:14 AM,10.26,125.98,22,1.9,027 km N 14° W of Santa Monica (Sapao) (Surigao Del Norte)
27 July 2019 - 09:13 AM,10.19,126.22,7,2,027 km N 46° E of Santa Monica (Sapao) (Surigao Del Norte)
27 July 2019 - 08:42 AM,20.7,121.75,13,3.2,014 km S 44° W of Itbayat (Batanes)
27 July 2019 - 08:19 AM,20.69,121.89,15,3.5,013 km S 24° E of Itbayat (Batanes)
27 July 2019 - 08:15 AM,20.78,122,14,3.3,016 km S 83° E of Itbayat (Batanes)
27 July 2019 - 08:10 AM,20.69,122.07,11,3.4,025 km S 61° E of Itbayat (Batanes)
27 July 2019 - 07:58 AM,20.75,121.92,19,4.2,009 km S 54° E of Itbayat (Batanes)
27 July 2019 - 07:37 AM,21.07,121.96,8,5.9,033 km N 22° E of Itbayat (Batanes)
27 July 2019 - 06:32 AM,7.17,126.39,1,2.9,027 km S 47° W of Caraga (Davao Oriental)
27 July 2019 - 05:16 AM,20.84,121.67,4,3.5,019 km N 77° W of Itbayat (Batanes)
27 July 2019 - 04:16 AM,20.98,122.21,15,5.4,043 km N 62° E of Itbayat (Batanes)
27 July 2019 - 03:39 AM,13.63,120.57,129,3.3,024 km S 17° W of Calatagan (Batangas)
27 July 2019 - 03:25 AM,10.08,126.2,20,2.5,015 km N 62° E of Burgos (Surigao Del Norte)
27 July 2019 - 03:04 AM,9.35,125.9,6,2.2,006 km S 66° W of Carrascal (Surigao Del Sur)
27 July 2019 - 01:31 AM,12.3,120.8,33,2.8,026 km S 46° W of Rizal (Occidental Mindoro)
27 July 2019 - 01:19 AM,9.96,126.35,14,3.4,029 km N 47° E of General Luna (Surigao Del Norte)
27 July 2019 - 12:51 AM,6.5,124.68,36,2.5,018 km S 89° W of Koronadal (South Cotabato)
26 July 2019 - 10:42 PM,17.62,120.89,26,1.9,017 km S 16° W of Tineg (Abra)
26 July 2019 - 10:34 PM,5.5,126.17,7,2.8,075 km S 55° E of Jose Abad Santos (Davao Occidental)
26 July 2019 - 10:13 PM,20.73,121.9,15,2.4,010 km S 39° E of Itbayat (Batanes)
26 July 2019 - 09:47 PM,7.77,126.64,25,3.2,023 km N 23° E of Baganga (Davao Oriental)
26 July 2019 - 09:00 PM,9.28,122.71,39,1.7,016 km S 26° E of Basay (Negros Oriental)
26 July 2019 - 08:05 PM,6.98,126.34,15,2.9,013 km S 58° W of Tarragona (Davao Oriental)
26 July 2019 - 07:17 PM,20.61,121.78,13,2.8,032 km N 30° W of Uyugan (Batanes)
26 July 2019 - 07:11 PM,13.51,121.35,8,2.3,021 km N 14° E of Naujan (Oriental Mindoro)
26 July 2019 - 06:32 PM,5.8,126.27,109,2.4,074 km S 82° E of Jose Abad Santos (Davao Occidental)
