Date - Time,Lat,Long,Depth,Mag,Location
21 November 2018 - 04:30 AM,13.52,120.19,16,1.9,023 km S 17° W Looc (Occidental Mindoro)
21 November 2018 - 03:19 AM,2.98,128.52,124,4,434 km S 51° E Sarangani (Davao Occidental)
21 November 2018 - 03:07 AM,13.37,119.86,21,2.1,057 km S 47° W Looc (Occidental Mindoro)
21 November 2018 - 02:52 AM,5.31,125.33,25,2.3,020 km S 50° W Sarangani (Davao Occidental)
21 November 2018 - 02:50 AM,19.58,121.5,22,2,033 km N 06° E Calayan (Cagayan)
21 November 2018 - 02:40 AM,13.57,121.59,3,2.6,035 km S 36° E San Juan (Batangas)
21 November 2018 - 01:57 AM,17.72,120.48,29,2.1,004 km S 49° E Lapog (San Juan) (Ilocos Sur)
21 November 2018 - 01:38 AM,3.56,126.46,10,4.2,234 km S 28° E Sarangani (Davao Occidental)
21 November 2018 - 01:36 AM,9.87,126.26,9,2.8,015 km N 50° E General Luna (Surigao Del Norte)
21 November 2018 - 01:01 AM,9.85,126.14,3,3,007 km N 15° W General Luna (Surigao Del Norte)
21 November 2018 - 12:59 AM,9.86,126.22,13,4.1,011 km N 36° E General Luna (Surigao Del Norte)
21 November 2018 - 12:34 AM,7.67,124.81,6,2.8,006 km N 66° E Wao (Lanao Del Sur)
20 November 2018 - 11:48 PM,13.62,121.54,4,2.6,028 km S 34° E San Juan (Batangas)
20 November 2018 - 07:29 PM,13.67,121.55,23,2.1,024 km S 42° E of San Juan (Batangas)
20 November 2018 - 07:15 PM,6.58,126.58,23,2,054 km S 16° E of Tarragona (Davao Oriental)
20 November 2018 - 04:34 PM,4.69,124.84,5,3.7,108 km S 40° W of Sarangani (Davao Occidental)
20 November 2018 - 04:20 PM,13.59,120.69,155,2.7,017 km N 16° W of Abra De Ilog (Occidental Mindoro)
20 November 2018 - 03:24 PM,4.67,125.14,14,3.5,092 km S 24° W of Sarangani (Davao Occidental)
20 November 2018 - 10:59 AM,13.11,125.48,111,2.3,101 km N 25° E of Mapanas (Northern Samar)
20 November 2018 - 09:58 AM,13.65,120.72,141,3,022 km N 02° W of Abra De Ilog (Occidental Mindoro)
20 November 2018 - 08:21 AM,7.75,126.37,14,2.5,010 km S 63° W of Cateel (Davao Oriental)
20 November 2018 - 07:15 AM,15.37,119.71,20,3,022 km S 71° W of Palauig (Zambales)
