Date - Time,Lat,Long,Depth,Mag,Location
27 June 2020 - 05:06 PM,5.76,126.86,34,2.6,139†km S 84∞ E of Jose Abad Santos (Davao Occidental)
27 June 2020 - 04:59 PM,10.2,126.66,5,2.5,066†km N 73∞ E of Burgos (Surigao Del Norte)
27 June 2020 - 03:59 PM,9.87,125.98,22,2,001†km N 82∞ E of Del Carmen (Surigao Del Norte)
27 June 2020 - 03:58 PM,10.05,126.36,15,2.2,032†km N 84∞ E of Burgos (Surigao Del Norte)
27 June 2020 - 03:21 PM,17.8,120.41,24,2.9,008†km N 84∞ W of Cabugao (Ilocos Sur)
27 June 2020 - 03:00 PM,6.09,126.04,132,2.6,052†km N 64∞ E of Jose Abad Santos (Davao Occidental)
27 June 2020 - 02:38 PM,5.67,126.35,6,2.3,083†km S 75∞ E of Jose Abad Santos (Davao Occidental)
27 June 2020 - 01:24 PM,5.42,124.14,17,3.4,084†km S 40∞ W of Kiamba (Sarangani)
27 June 2020 - 01:15 PM,10.02,125.8,15,2.6,017†km N 52∞ E of Cagdiano (Dinagat Islands)
27 June 2020 - 12:12 PM,5.78,126.09,141,2.4,054†km S 78∞ E of Jose Abad Santos (Davao Occidental)
27 June 2020 - 11:35 AM,5.68,125.43,19,3,028†km N 10∞ W of Sarangani (Davao Occidental)
27 June 2020 - 10:30 AM,8.42,125.71,60,2,008†km S 69∞ W of Talacogon (Agusan Del Sur)
27 June 2020 - 09:40 AM,8.41,126.29,30,2.1,007†km N 47∞ W of Hinatuan (Surigao Del Sur)
27 June 2020 - 09:18 AM,7.27,127.06,57,2.8,058†km N 84∞ E of Manay (Davao Oriental)
27 June 2020 - 08:57 AM,18.21,120.65,40,1.7,007†km N 77∞ E of Laoag City
27 June 2020 - 07:10 AM,19.99,122.24,17,2.9,051†km S 38∞ E of Uyugan (Batanes)
27 June 2020 - 06:37 AM,9.98,126.09,33,1.6,004†km S 24∞ E of Burgos (Surigao Del Norte)
27 June 2020 - 05:23 AM,7.68,126.82,51,1.7,031†km N 68∞ E of Baganga (Davao Oriental)
27 June 2020 - 04:52 AM,10.16,125.02,1,2.1,002†km N 76∞ E of Malitbog (Southern Leyte)
27 June 2020 - 04:40 AM,6.02,126.3,120,4.2,077†km N 79∞ E of Jose Abad Santos (Davao Occidental)
27 June 2020 - 04:17 AM,11.32,125.84,1,2.5,024†km S 88∞ E of Hernani (Eastern Samar)
27 June 2020 - 04:01 AM,18.6,121.09,50,2.1,002†km S 38∞ E of Claveria (Cagayan)
27 June 2020 - 04:00 AM,7.35,126.75,14,2.7,028†km N 56∞ E of Manay (Davao Oriental)
27 June 2020 - 03:46 AM,7.21,127.01,24,3.4,052†km S 89∞ E of Manay (Davao Oriental)
27 June 2020 - 03:15 AM,7.23,126.99,29,3.4,050†km N 88∞ E of Manay (Davao Oriental)
27 June 2020 - 03:14 AM,6.69,126.06,30,2.1,004†km N 16∞ W of Governor Generoso (Davao Oriental)
27 June 2020 - 03:04 AM,12.09,120.68,31,3.1,051†km S 38∞ W of Rizal (Occidental Mindoro)
27 June 2020 - 02:36 AM,7.01,126.98,17,4.4,054†km S 65∞ E of Manay (Davao Oriental)
27 June 2020 - 02:36 AM,9.28,126.28,26,1.4,009†km N 85∞ E of Cortes (Surigao Del Sur)
27 June 2020 - 02:13 AM,9.78,126.12,28,1.6,004†km S 81∞ W of General Luna (Surigao Del Norte)
27 June 2020 - 02:01 AM,20.04,120.48,23,2.8,132†km N 51∞ W of Calayan (Cagayan)
27 June 2020 - 01:13 AM,12.44,124.59,26,1.9,008†km S 38∞ W of Catarman (Northern Samar)
27 June 2020 - 12:56 AM,19.22,121.51,17,2.7,009†km S 35∞ E of Calayan (Cagayan)
27 June 2020 - 12:21 AM,18.55,120.99,19,2.8,012†km S 54∞ W of Claveria (Cagayan)
26 June 2020 - 11:57 PM,5.57,126.91,36,3.6,147†km S 76∞ E of Jose Abad Santos (Davao Occidental)
26 June 2020 - 11:39 PM,17.87,119.56,33,2.9,090†km N 69∞ W of Santa Catalina (Ilocos Sur)
26 June 2020 - 11:03 PM,18.97,121.49,18,2.8,035†km S 04∞ E of Calayan (Cagayan)
26 June 2020 - 11:01 PM,19.03,121.49,26,2.6,028†km S 05∞ E of Calayan (Cagayan)
26 June 2020 - 10:56 PM,9.37,126.01,112,3.4,006†km N 87∞ E of Carrascal (Surigao Del Sur)
26 June 2020 - 10:34 PM,9.81,122.41,16,2.3,006†km N 01∞ E of Sipalay City (Negros Occidental)
26 June 2020 - 09:43 PM,13.67,120.51,51,2.1,022†km S 38∞ W of Calatagan (Batangas)
26 June 2020 - 09:42 PM,19.13,121.19,23,2.8,033†km S 60∞ W of Calayan (Cagayan)
